"locus_tag","logFC","logCPM","LR","PValue","q.value"
"BW25113_0927",-0.25663932228428,6.72857096861676,0.89752343343558,0.3434466387386,0.772923812522517
"BW25113_0928",0.551788208388748,6.20229599520127,5.94952302754825,0.0147212688326071,0.142970966798032
"BW25113_0929",0.466294497414421,7.54439629483853,5.31919262419031,0.0210917817963223,0.180761669481749
"BW25113_0931",-0.437811716549066,7.4193153134491,4.40310892884307,0.0358734771349473,0.252447078502252
"BW25113_0932",0.206281441182131,8.64263017489833,1.19120804241047,0.275086015207072,0.714370601157501
"BW25113_0933",-1.15207701353276,5.90133451469521,21.0269961867018,4.52857325460145e-06,0.000199605574991279
"BW25113_0934",-0.788657011851236,6.41315077309924,13.4002826166652,0.000251586388578855,0.00607899400355293
"BW25113_0935",0.347711065451468,6.78593547137324,2.7147205473556,0.0994263815389117,0.455250246977825
"BW25113_0936",0.204340269561298,6.84063053280272,1.06151443058314,0.302870032475805,0.744277969453324
"BW25113_0937",0.177452846064726,5.97252844721305,0.600341542628099,0.438447741763958,0.827924901430985
"BW25113_0938",-0.0668162201140968,6.40542326678008,0.0876609739353633,0.767172072704618,0.948751416452879
"BW25113_0939",-0.122786311036594,7.7202389942334,0.413679381976266,0.520107879371578,0.872903125796349
"BW25113_0940",-0.0471517077238229,9.71157888286813,0.0671618390987554,0.795514868416263,0.955618489732743
"BW25113_0941",0.067686919406598,8.22199479262879,0.143354352030348,0.704968844508797,0.929910278044034
"BW25113_0942",-0.385160816889123,6.29091007719248,3.20401169893783,0.0734578766793494,0.379201471506912
"BW25113_0943",0.176749036613433,5.8995551109256,0.619626959705937,0.43118594383,0.825646282890539
"BW25113_0944",0.202594516913822,6.18516522142889,0.680168156420477,0.409528826084157,0.816401574138282
"BW25113_0945",0.334718185535604,7.43090950420985,2.62016080678485,0.105513747442271,0.471812308797046
"BW25113_0946",-0.143293820112366,6.50772093722628,0.328807385780109,0.566362187814436,0.894708402065455
"BW25113_0947",0.0710012083760008,7.73333982712617,0.148737694949428,0.699744592472746,0.929910278044034
"BW25113_0948",-0.0895530154425492,8.14534780371127,0.240935639204826,0.623531162106728,0.911064154595846
"BW25113_0949",-0.0920449495336769,6.67870993718025,0.179003425090968,0.67223108369057,0.922595714104584
"BW25113_0950",-0.324652798966419,7.0287841896053,2.70882377363294,0.0997945481708469,0.456414974587534
"BW25113_0951",-0.20719757798033,7.0447731815146,1.14415553470452,0.284775951470189,0.725690178746461
"BW25113_0952",-0.0936254408267666,6.73903641458234,0.226059038900688,0.634461514921149,0.912346120111914
"BW25113_0953",-1.28901651866956,2.58008330757224,6.22534802827061,0.0125934153222195,0.128529742639751
"BW25113_0955",-0.108782481867771,7.1993807134973,0.256317474475063,0.612661462532167,0.911064154595846
"BW25113_0956",0.325181459146668,5.06237036613243,1.49162128322476,0.221965078908044,0.646516687656953
"BW25113_0957",-0.159133006673177,6.41506494013166,0.599552055910894,0.438748988095249,0.827924901430985
"BW25113_0958",-0.19380352368729,6.3686744357107,0.781230241326114,0.37676515217488,0.798407231021002
"BW25113_0959",-0.0198131739491453,7.06196048513281,0.00974264924257184,0.921372610573744,0.97955281144161
"BW25113_0960",-0.0228160866997445,8.35832847247416,0.0130272500912127,0.909129208347056,0.978427991782899
"BW25113_0961",-0.0310711637608181,5.79809931304914,0.0197373405665976,0.888273132841332,0.975291338295849
"BW25113_0962",0.0619744924581884,7.62929475996537,0.107931130199949,0.742511920906888,0.944350301868788
"BW25113_0963",0.243553730318781,5.8494599230852,0.946439280652086,0.330627306887147,0.765463838175505
"BW25113_0964",0.37878244733566,6.41748253086515,3.36613255220171,0.0665498104136207,0.361555526792211
"BW25113_0965",-0.425100985854219,6.17928357624722,3.96561754284893,0.046438485346281,0.299461036533655
"BW25113_0966",0.523400068139364,5.63651188883769,4.82612778535104,0.0280315207307268,0.21838043355484
"BW25113_0967",-0.152317430367757,7.26863933550119,0.302653474437527,0.582223692809456,0.898537603639373
"BW25113_0968",-0.0251379574690345,5.39920618231632,0.00996645019958065,0.920477615240789,0.97955281144161
"BW25113_0969",-0.985577957377437,2.83382147105272,4.27103728814593,0.0387672583285868,0.2662593718424
"BW25113_0970",0.0704784858471057,7.01272019894436,0.082985614535751,0.77329144281052,0.948751416452879
"BW25113_0972",0.0572726250929531,7.66146177007118,0.0591702655011384,0.807812208285625,0.960045689960032
"BW25113_0973",0.173908173957742,7.89700694030312,0.901117725183912,0.342482184672136,0.772923812522517
"BW25113_0974",-0.385870617163196,7.33797962174489,3.90690835056861,0.048087984192949,0.30474574327876
"BW25113_0975",0.0135430585025228,6.15130939822486,0.00277728074532746,0.957971008988625,0.989459509436718
"BW25113_0976",0.278205274369382,5.88589656554877,1.40572395664222,0.235767539788664,0.663474243113872
"BW25113_0977",-0.0125462731569682,6.71632810032637,0.00169722966938224,0.967138488654574,0.991867163895038
"BW25113_0978",0.148572589948103,7.91741122528004,0.675197453842224,0.411245385462777,0.816401574138282
"BW25113_0979",-0.312063891719322,7.10946287838352,2.65340725332627,0.103328208277586,0.467226114878319
"BW25113_4592",-0.223763700323593,4.12436043795789,0.241110149375128,0.623405453732021,0.911064154595846
"BW25113_0980",-0.116871731457038,8.00724914583211,0.407032615411166,0.523479488034408,0.872903125796349
"BW25113_0981",-0.170945608923565,8.70397361930383,0.697401021412254,0.403658369127527,0.813179443728152
"BW25113_0982",-0.445752320357466,6.5442872828517,3.70070483170143,0.0543894878533263,0.322716325117887
"BW25113_0983",-0.131768065958127,7.47224445990711,0.234333081848905,0.628329361803578,0.911064154595846
"BW25113_0984",0.0267477529327262,8.55076468485521,0.0188437696014638,0.890815319096444,0.975291338295849
"BW25113_0985",0.389914758897283,7.05671419621272,3.53313571536925,0.060153922501393,0.339827300215616
"BW25113_0986",0.00877848293004669,7.92751112432681,0.00182156452036253,0.965956789702441,0.991510598996906
"BW25113_0987",-0.279161017162906,6.37101646999813,1.53836377765055,0.214861517970063,0.639242820620717
"BW25113_0989",-0.326590416753691,5.01049653062658,1.55160094867215,0.212899253048212,0.636792620414898
"BW25113_0990",-0.0328440488023642,5.10945901193727,0.0145162737581579,0.904100149566167,0.977267389265395
"BW25113_0991",0.287776795919992,5.63969723817249,1.05886345195798,0.303474548378449,0.744277969453324
"BW25113_4517",-1.34393138302401,2.04849353219797,5.08128993319111,0.0241853700819593,0.195579676207134
"BW25113_0992",0.109632508905714,7.07665224473125,0.331282698422183,0.564904763173603,0.894708402065455
"BW25113_0993",0.179909342011262,8.1109269265805,0.753250690823847,0.385448990393679,0.80199571697574
"BW25113_0994",0.197763242708107,7.14622108540057,1.09259342448861,0.295897303426682,0.737541829396267
"BW25113_0995",0.124478487616004,6.29778574326673,0.31851926504098,0.57249887415222,0.896846688131305
"BW25113_0996",-0.0458014012912562,7.25473636915875,0.0580547700287672,0.809597298857087,0.960414486558572
"BW25113_0997",0.0981570296915725,7.94384300236392,0.273320204020066,0.601113197317205,0.909861358590598
"BW25113_0998",0.469711381924413,6.45613896990318,4.73654454229689,0.0295283232506058,0.224314591966249
"BW25113_0999",-0.14608713182982,5.1997372316752,0.0749614200392124,0.784245369024076,0.95294644104632
"BW25113_1000",-0.206408811060395,6.43480663253633,1.02214695531133,0.312010286108683,0.751184428320484
"BW25113_1002",0.142435731441828,7.93768207728647,0.627502976471305,0.428272720515273,0.824676851649908
"BW25113_1003",1.34017956400442,5.15832746633367,28.1304331450633,1.13408441953708e-07,7.33679452703744e-06
"BW25113_1004",0.0805388812972734,7.45676081700982,0.175679339765708,0.675112946976934,0.923009162275809
"BW25113_4518",0.807342388110206,4.07238451844214,6.2998772522655,0.0120746333101598,0.125666882352618
"BW25113_1006",-0.170024902263657,7.80112835467786,0.742952413245461,0.388716753219135,0.805769656465205
"BW25113_1007",-0.17957862334643,5.57602126322865,0.590192889106169,0.442344539391577,0.829149325509986
"BW25113_1008",-0.30042148299646,6.61359595158304,1.96855183062494,0.160601660902261,0.571644066945604
"BW25113_1009",0.320748798820152,6.86241981340593,2.26267761300925,0.13252474643998,0.522207821538704
"BW25113_1010",0.448735088900179,5.84838662601746,2.51604326965103,0.112693030702588,0.486957753258774
"BW25113_1011",-0.544324911602908,5.91753129209845,5.47256779703761,0.0193172233603711,0.171040580349776
"BW25113_1012",0.40205635796797,6.93358167759731,3.46538260316606,0.0626660085598382,0.349101889352099
"BW25113_1013",-0.154391347855685,6.50514116971527,0.520530917447042,0.470615295567405,0.846367844496175
"BW25113_1014",0.135352293979713,9.35613690323568,0.60646756790101,0.436120941765886,0.827924901430985
"BW25113_1015",0.19625087920854,8.11542096294716,1.05488614377037,0.304384441730436,0.744277969453324
"BW25113_4490",0.143623981847693,5.99381425494259,0.446786125455592,0.503865136678444,0.870137413020662
"BW25113_1018",0.00100121777984756,7.01609180414609,2.51291385672259e-05,0.996000303452462,0.998654808964167
"BW25113_1019",0.230605485705981,7.64131078139217,1.52270328084132,0.217210864197744,0.642493321826161
"BW25113_1020",-0.0826993712291991,7.10028855998594,0.185329856287707,0.666832299263785,0.922595714104584
"BW25113_1021",-0.0681047819985722,7.15672240356456,0.120178223184967,0.728841272481487,0.942573100791809
"BW25113_1022",-0.0933696794567306,7.57578545759746,0.248314211744697,0.618264602003178,0.911064154595846
"BW25113_1023",0.36611370691016,8.16462877406182,2.5231623389882,0.112185405741168,0.486460175597649
"BW25113_1024",0.0671696981390045,9.25199890656038,0.137848547698354,0.710429284324362,0.932438435675725
"BW25113_1025",0.89083771365232,5.27030906121024,11.4469712648581,0.000716106243111493,0.0144153953779674
"BW25113_1028",-0.924057120387741,2.88360764018534,1.09313650930405,0.295777303254654,0.737541829396267
"BW25113_1029",0.126707398806384,5.59488238590016,0.137887498698761,0.71039022189509,0.932438435675725
"BW25113_1033",0.216869323599071,7.2323575847067,1.18138444340339,0.277074330542041,0.716482919272599
"BW25113_1034",0.165994036390283,7.13082940189273,0.633257365606166,0.426163002252615,0.82337748528095
"BW25113_1035",0.375216095122304,6.39997889731521,2.86245536919001,0.090669000640893,0.431403750380334
"BW25113_1036",-0.403987289993743,6.64019067607021,2.82716464341174,0.0926818582903129,0.437349333649936
"BW25113_1037",0.141345879806692,7.85335752783458,0.604366395727691,0.436916881213476,0.827924901430985
"BW25113_1038",0.271114471451715,5.7899666253353,1.43627299665514,0.230743404038222,0.654997730783657
"BW25113_1039",0.864760305056575,5.16275551086267,10.79822272119,0.00101597587927961,0.0189538569850722
"BW25113_1040",0.392273502344071,3.13305665807873,0.967337800312243,0.325345022414124,0.762687834542987
"BW25113_1041",-0.124930810539046,5.56111283546037,0.25248974302492,0.615327403389757,0.911064154595846
"BW25113_1042",0.0778182294238624,8.30988784759896,0.15044669698582,0.698108843689686,0.929910278044034
"BW25113_1043",-0.117748199731293,7.60415962104724,0.38132242806555,0.536896343659693,0.879006565570445
"BW25113_1044",0.194375514812343,7.86040954432463,1.02683162172028,0.310903992050362,0.750322450128763
"BW25113_1045",0.190115696301455,7.26966222341009,0.885491406133731,0.346702025652183,0.773427043877033
"BW25113_1046",-0.115636782548426,8.19781484651634,0.241095306724483,0.623416143435955,0.911064154595846
"BW25113_1047",0.224231830821944,9.1613360352977,1.46936993320951,0.22544513035532,0.650079380197834
"BW25113_1048",0.190719360815876,6.76844438005185,0.851538257678484,0.356117536093373,0.783443660697941
"BW25113_1049",0.326751416792805,7.69045767852791,2.38910269395231,0.122183743205607,0.504845581256692
"BW25113_1050",-0.0101878404718734,4.68771058593446,0.00126249311529847,0.971655865764343,0.992587229628224
"BW25113_1051",0.569277964664928,4.62068867582571,2.26785088336243,0.132082952023585,0.522207821538704
"BW25113_1053",0.487536727922529,7.12697988790389,6.68524264062431,0.00972142897803918,0.109223113812087
"BW25113_1055",0.20271665398684,7.4628564815996,1.15050574370607,0.283443304786862,0.724019034455527
"BW25113_1056",-0.169270559411596,7.76879461148598,0.847132860508603,0.357364704977827,0.784874098311947
"BW25113_1057",0.458528323102677,7.69374670311599,4.17449228155004,0.0410368563621117,0.275021450224792
"BW25113_1059",-0.0983638848670214,8.50491789386369,0.286783284706797,0.592289289581773,0.90432902189284
"BW25113_1060",0.270314911559656,6.70458163830043,0.947681619691792,0.33031012394029,0.765463838175505
"BW25113_1061",-0.333191501255735,5.38690910855987,1.6713302989264,0.19608044660935,0.617692899217279
"BW25113_1062",-0.238919644209995,6.35515980061691,0.969909312023081,0.324702797257079,0.761770993663643
"BW25113_1063",-0.454632729746819,5.74208121247025,3.91474041644293,0.0478644067476495,0.304736722960035
"BW25113_1064",0.0891080689750546,6.56712011998186,0.141967293432328,0.70633303658331,0.93043918050357
"BW25113_1065",0.264063438198956,7.84455826360689,1.6014564122812,0.205696937953458,0.629504483671627
"BW25113_1066",0.0460749585089939,7.40563883593779,0.0621546234583102,0.803122319258721,0.95901268905827
"BW25113_1067",0.291376800826385,5.93743698715201,0.804258059440176,0.369823321239636,0.795072330363605
"BW25113_1068",0.0952008259298455,6.53069810179341,0.0881841022603389,0.766498512273057,0.948751416452879
"BW25113_1070",-0.176626602921517,5.9750703370476,0.460825704435538,0.497238331781821,0.867239944876424
"BW25113_1071",-0.630322837390697,4.23911324985914,3.85588277440569,0.0495718338010759,0.309586094556355
"BW25113_1072",0.257020235787256,6.74416709357248,1.65124977447863,0.19878891543994,0.621024709036271
"BW25113_1073",0.134556337743334,5.89734952452193,0.206548640174587,0.649486099371796,0.917873817486344
"BW25113_1074",0.114711529880501,6.23341631966619,0.215603500779801,0.6424104449404,0.915349305383994
"BW25113_1075",-0.11013973358596,6.53179828679873,0.1794316761959,0.671862104579585,0.922595714104584
"BW25113_1076",-0.00266616757655925,7.55501703463056,0.000126410077740502,0.991029394443,0.996994958894124
"BW25113_1077",0.0355693545110007,6.2329316483094,0.0285565237975258,0.865807058542571,0.972513364835206
"BW25113_1078",-0.179450151797731,6.83721599680249,0.734586257866687,0.391400631112204,0.805769656465205
"BW25113_1079",-0.0175542416288733,6.33659829290267,0.0068817110077255,0.933886463234895,0.98444641367547
"BW25113_1080",-0.0630227418043329,6.8529615265158,0.102075410135799,0.749353134027995,0.947502580582243
"BW25113_1081",0.449585037729131,6.53480287181884,4.06037342877979,0.0439007901498378,0.28769815907718
"BW25113_1082",-0.0573046694339157,6.91955444337184,0.0842157372115793,0.771663635296769,0.948751416452879
"BW25113_1083",0.040030654097405,6.53097663316421,0.0351682917616436,0.851243451194197,0.9708017260411
"BW25113_1084",-0.0691264287848563,5.60903197602792,0.0861442990547996,0.769137331730999,0.948751416452879
"BW25113_1085",-0.318655220136132,6.2666112487833,1.28520416161711,0.256933647272767,0.694148321327691
"BW25113_1086",0.58140422344761,7.32983625580218,8.0934187549955,0.00444262808698121,0.0610252782769919
"BW25113_1087",0.0446072920564866,7.10259363914371,0.0515012153060175,0.820471337243822,0.961540882618498
"BW25113_4418",-0.166637563631294,3.28532204216196,0.175604716247411,0.675178009572736,0.923009162275809
"BW25113_1088",0.484107845336643,5.17307442906158,3.47646246033372,0.0622476761333018,0.34773736625442
"BW25113_1090",-0.00984193353536144,6.99514501095827,0.00242554293323671,0.960720223650601,0.989707900652805
"BW25113_1095",0.225084023696365,7.19585198926041,1.43863163769147,0.230360899594878,0.654703624286738
"BW25113_1096",-0.300786670704235,6.59908739435247,2.13541826725848,0.143931198535248,0.542582741846693
"BW25113_1097",0.167428428587994,7.06736692695233,0.589965912581849,0.442432300413035,0.829149325509986
"BW25113_1100",-0.538085701049739,6.49524469141593,6.89024885495205,0.00866672021300491,0.0998914217654101
"BW25113_1101",0.333995481431225,6.96923824778961,2.58400436592443,0.107948266768882,0.476326180429026
"BW25113_1102",-0.0661781911519936,7.62026039059556,0.098127030259036,0.754088954211674,0.947502580582243
"BW25113_1103",0.22282346016363,5.22768188007806,0.507265548341772,0.476324981195857,0.851399063982434
"BW25113_1104",-0.176645443711888,4.70487615047393,0.406987993872533,0.52350225319616,0.872903125796349
"BW25113_1105",0.253260498285257,6.35929528969408,1.39411018841099,0.237712211746927,0.665361954861774
"BW25113_1106",-0.052271740252678,6.67014479544472,0.0560709871285461,0.812817280308035,0.960414486558572
"BW25113_1107",-0.318385262265152,6.41240452945639,1.43304503697263,0.231268129037684,0.655559339625549
"BW25113_1108",0.142597431007039,5.70106768004381,0.387960622187703,0.533373337823967,0.878220848205902
"BW25113_1109",0.835890645015772,5.78510177845737,11.8654122828431,0.000571861091826564,0.0118846364731417
"BW25113_1110",-0.14867900578481,6.42860411796714,0.449088646392279,0.502768059653043,0.87002720769967
"BW25113_1111",0.187847741309214,5.6084643184044,0.543441517059867,0.46100993946265,0.840123065508719
"BW25113_1112",-0.383418080333076,4.39925498420855,1.54889986303936,0.213297924383018,0.63750966818203
"BW25113_1113",-0.465366421751938,6.39768832230143,4.47881206000211,0.0343175663867259,0.244056309888577
"BW25113_1114",-0.237097897502498,8.23620954670025,1.24534452052434,0.264443514979217,0.701208140292025
"BW25113_1115",-0.336533221588092,6.66592693148561,2.03918565456052,0.153291691773102,0.558489799853616
"BW25113_1119",-0.748889423176084,5.70547023070319,8.55393537927787,0.00344776074360593,0.0506555616945179
"BW25113_1120",0.181215488112332,5.89890130078182,0.43195024371555,0.511033541793006,0.872903125796349
"BW25113_1121",0.619491013638198,2.43976791676771,0.373781647382344,0.540950127781256,0.879006565570445
"BW25113_1122",0.0697433827474417,7.7863643675633,0.0922729899660197,0.761307165752916,0.948751416452879
"BW25113_1123",0.207680962969434,6.56165673215975,0.480743644122859,0.488085669363202,0.861417751736553
"BW25113_1124",-0.038952088582363,5.74531994415566,0.0104562224802009,0.918553739334186,0.97955281144161
"BW25113_1125",-0.0300658287936913,6.32252626851433,0.0187654822845165,0.891040943458416,0.975291338295849
"BW25113_1126",-0.0602941533924131,6.28440604892877,0.0611207290894953,0.804733271390863,0.959495411065858
"BW25113_1127",-0.172826337272505,6.80755964259542,0.446552118880255,0.50397686215059,0.870137413020662
"BW25113_1128",-0.243107270357945,6.28755491616595,1.24612898473573,0.264293110151675,0.701208140292025
"BW25113_1129",-0.0132720957938409,7.23366864360109,0.00502358283487594,0.943495459428002,0.987310275962879
"BW25113_1130",-0.347563888936552,6.69788516537223,1.79224818906619,0.180652483300143,0.595396146686011
"BW25113_1132",0.212460496062063,4.95626965267321,0.422030891534988,0.515925404570956,0.872903125796349
"BW25113_1133",1.35357473820719,5.10220450660388,16.2924850351457,5.42787886902667e-05,0.00168403283087608
"BW25113_1134",0.220189639497569,5.40370375699422,0.893900014447177,0.344422624713756,0.772923812522517
"BW25113_1135",0.0774957838912282,6.18432667426315,0.0918041386321313,0.761895975185207,0.948751416452879
"BW25113_1139",0.591462450248779,5.54838500956432,6.31638015154731,0.0119627593492404,0.125281012401575
"BW25113_1140",0.142042008687816,8.15384449390534,0.596628367226787,0.439867356008334,0.827924901430985
"BW25113_1141",0.110065044209919,5.97936149940373,0.251288542283733,0.616169233136541,0.911064154595846
"BW25113_1143",-0.792421615750212,5.294911122363,8.93380337951977,0.00279940807304115,0.0428565869502597
"BW25113_1144",-0.514282445015994,5.67270809678626,4.7892699331635,0.0286375623065967,0.221320351467744
"BW25113_1146",-1.27008413333937,2.49841863801722,5.35281451132,0.0206888484476455,0.178762904939501
"BW25113_1147",-0.0538446811994651,5.64927005633576,0.0501396133367873,0.822820514051326,0.961905643458907
"BW25113_1148",0.132067377882131,6.26173011064723,0.230596674719285,0.631081755725413,0.911840389846769
"BW25113_4692",0.0569931508971004,6.06872579574624,0.0712642700707518,0.789504821130059,0.955471448583565
"BW25113_4693",0.0840550345385637,7.86918891669032,0.189496975351801,0.663335610661645,0.92127393849164
"BW25113_1150",0.675201471724734,4.66034098225277,5.77739265150405,0.0162336053246601,0.152631733973262
"BW25113_1151",-0.664808079377463,5.2182634356698,4.03932322263648,0.0444516447884234,0.289911458937181
"BW25113_1152",0.0983468528467814,7.34916478679767,0.233596600475007,0.628869732602484,0.911064154595846
"BW25113_1153",0.610156243976289,6.67937640256023,7.78519934650762,0.00526759781310651,0.0693931402258915
"BW25113_1154",0.386027978438145,8.25334687426108,2.85120198015965,0.0913056495809433,0.432892388261423
"BW25113_1155",0.211314216778827,6.88085556697184,1.00949828999379,0.315023063198374,0.752502870770106
"BW25113_1156",0.257620823332603,6.78212363302679,1.38277112134085,0.239629688009759,0.668861989288199
"BW25113_1157",0.418248551088792,7.64517367633034,5.04492004438922,0.0246982472215357,0.198925039368634
"BW25113_1158",0.220256519843995,7.29885172725358,0.77856958392325,0.377578969150094,0.799192213858061
"BW25113_1159",0.362975292057552,6.23079691925235,2.70369249169699,0.100116132667049,0.457364246158923
"BW25113_4519",0.407121252468589,5.37717148707598,2.8027868490093,0.0941006170203356,0.441447455986627
"BW25113_1161",0.388365968663896,4.61664261426916,0.739293386506223,0.389887325658469,0.805769656465205
"BW25113_1162",0.420120890346813,7.6768019792997,3.95257869923432,0.046799599974069,0.300939395652538
"BW25113_1163",0.143901656994252,6.65683185320162,0.411914747061228,0.52099925184882,0.872903125796349
"BW25113_1164",0.688512548028645,4.90152264314204,7.22567346819588,0.00718682052817199,0.086878882548069
"BW25113_1165",-0.48820790953069,2.46966008952674,0.933251422274605,0.334019467834825,0.76602839706022
"BW25113_1168",0.277012357899374,6.48869549451647,1.7402116105429,0.18711201652211,0.604759305616585
"BW25113_4520",0.0781921477665786,4.41463642136122,0.0740682759083768,0.785502937265792,0.95343943559952
"BW25113_4491",-0.0278477682236538,7.68297812964784,0.0199353672289229,0.887717744484896,0.975291338295849
"BW25113_1171",-0.0115596693486143,6.82661882838806,0.00271050980449772,0.958478847951434,0.989459509436718
"BW25113_1172",0.063253333422362,6.04481717842536,0.0888734164665202,0.765614288466582,0.948751416452879
"BW25113_4593",-0.188537357797391,2.54441326151046,0.0466922574949038,0.828922339002986,0.961905643458907
"BW25113_4594",-0.627540359841269,2.64746594432602,1.71901453277954,0.189819945654955,0.610055011962249
"BW25113_4521",0.426207709614352,6.80854985780988,4.08135694078471,0.0433588253611579,0.286511117831309
"BW25113_1175",0.357600837126388,6.57560494181162,2.43318260112664,0.118791500409964,0.497881617705713
"BW25113_1176",0.268168691682138,5.57818147326305,0.985440156751852,0.320859399566562,0.757794767007129
"BW25113_1177",-0.0398566565792272,6.93989800339398,0.0192961818009074,0.88952071777039,0.975291338295849
"BW25113_1178",-0.179117891712041,7.10947548484684,0.85115381962215,0.356226132621398,0.783443660697941
"BW25113_1179",-0.174074763261874,3.09714533280131,0.166050940225615,0.683645578284619,0.923888953672374
"BW25113_1180",0.245187642924363,6.02857609385582,0.895475539229008,0.343997789361821,0.772923812522517
"BW25113_1181",-0.241428426403107,7.22213567813958,1.4434383218178,0.229583754664802,0.654703624286738
"BW25113_1182",1.42355128449524,2.60610977588547,7.73161896876987,0.00542620736459188,0.070894194590808
"BW25113_1183",-0.189454479584615,4.98103512912938,0.27571179839918,0.599525730667896,0.908430846371151
"BW25113_1184",-0.546941794572768,6.29813458550004,5.87762067384224,0.0153345303693505,0.14714545768293
"BW25113_1185",-0.127048526098548,4.66720941750009,0.166998624903592,0.682793117160182,0.92335913450084
"BW25113_1186",-0.448128536591783,7.69194204173194,4.18740194157535,0.0407254642204943,0.274599332535184
"BW25113_1187",-0.100177506633223,6.47609640115044,0.178346706321094,0.672797921654427,0.922595714104584
"BW25113_1188",-0.202873512900775,7.28400231906569,1.16895976328456,0.279615084258739,0.719903204233019
"BW25113_1189",-0.111666492020091,7.46336518841403,0.360565761900317,0.548192193626701,0.883761611188383
"BW25113_1190",-0.130937078103079,7.07641845397222,0.329052379175895,0.566217615021425,0.894708402065455
"BW25113_1191",-0.179306006883945,8.07461791206747,0.915940660980743,0.33854308438999,0.768475558284238
"BW25113_1192",1.3729095303905,3.24841549158992,11.7266771234771,0.000616105006535347,0.0126081488837412
"BW25113_1193",0.0590768218937494,6.30998671179715,0.0479037650089076,0.826751871452104,0.961905643458907
"BW25113_1194",0.0665296109979491,5.81430682371843,0.0917754748345454,0.761932025965119,0.948751416452879
"BW25113_1195",-0.33380883515986,5.52337474407451,1.84762489676686,0.17405988579437,0.588905847181875
"BW25113_1196",0.743717512414022,3.23583599306277,3.86217612820824,0.0493862346962885,0.309336604018181
"BW25113_1197",0.0467623008250254,7.96333268634438,0.060492957547801,0.805718490733388,0.959937221226459
"BW25113_1198",0.0872233959954154,7.43913774964768,0.109233826360898,0.741018105132427,0.944350301868788
"BW25113_1199",-0.0190305208713201,4.8272906213359,0.00464421205541887,0.945667457672954,0.988551517520516
"BW25113_1200",-0.269573058124234,7.03663870271677,0.946464828239954,0.330620780223889,0.765463838175505
"BW25113_1201",0.084745198556294,7.56110602574862,0.15600707549253,0.692859633322331,0.928148064987331
"BW25113_1202",-0.138756793625067,8.82823711697228,0.59670444543724,0.439838199192261,0.827924901430985
"BW25113_1203",0.132346420914008,5.56144183402252,0.158273613645417,0.690750957592125,0.928148064987331
"BW25113_1204",-1.78048912237778,2.15628299059995,9.34873614967907,0.00223139293403473,0.0358004682336531
"BW25113_1205",-0.0241353018589219,6.02894367840284,0.0109199769180961,0.916773605135597,0.979486005478406
"BW25113_1206",-0.403583676993642,7.71253081194183,3.57386522618837,0.0586955389423644,0.336325438139748
"BW25113_1208",4.18810558312275,1.25001679903124,11.1433229198678,0.000843346837129105,0.0164661137313012
"BW25113_1211",0.794872038536913,3.56675389597891,3.57143676299001,0.0587814314015784,0.336337120330572
"BW25113_1213",-0.13523014181357,5.08326711190426,0.227757553976765,0.633191576501283,0.912280323054934
"BW25113_1214",0.0472120545590408,5.08031865432547,0.0322665550994845,0.857443885539117,0.9708017260411
"BW25113_4421",-0.360633052638594,2.11390126825214,0.191551861092123,0.661628143465447,0.920899450517088
"BW25113_4422",-1.61451122683554,2.9925106660274,12.0584472870769,0.000515582174268814,0.0110000005371926
"BW25113_4424",0.146411265047867,2.60249769628374,0.0970593755948839,0.75538745052863,0.947502580582243
"BW25113_1216",-0.241243890799326,8.31084025945932,1.83714252022387,0.175286230940875,0.590743923151506
"BW25113_1217",0.13646280818823,5.07514062251122,0.232597978863122,0.629604121789198,0.911064154595846
"BW25113_1218",-0.0309326784969514,6.51564692216042,0.0160292076291562,0.899251846503715,0.976003979246664
"BW25113_1219",-0.496526671140137,5.23310947650322,1.18878430770966,0.275574913032085,0.714499661390882
"BW25113_1220",-0.0413751598539845,6.88489791137023,0.0298130536032906,0.86291509478427,0.972296309407874
"BW25113_1221",0.00739018033747838,5.8155207137923,0.00108280557468454,0.973749539129668,0.992587229628224
"BW25113_1222",0.231416234448302,7.74908910538014,1.31400020528069,0.251671671642148,0.686427696624115
"BW25113_1223",0.0562418622639229,7.08248126400873,0.083482859846699,0.77263187995779,0.948751416452879
"BW25113_1224",0.204331617981837,8.72912802902786,0.909105289427636,0.340351923244994,0.770836569246566
"BW25113_1225",0.0611556995714042,6.72291547842384,0.0412114410336972,0.839130332917084,0.966973562247647
"BW25113_1226",-0.271218273370446,6.12822862235328,1.43798304685632,0.230466006333628,0.654703624286738
"BW25113_1227",-0.398623692927603,6.04571310169945,3.33586277931854,0.0677848474869161,0.364946339959759
"BW25113_4425",-2.11669979166675,2.32241346194239,13.935182595608,0.00018922330530726,0.00470230430016358
"BW25113_1229",-1.39488074956303,1.88482347102325,4.98508955636352,0.0255666617146028,0.204164900707295
"BW25113_1231",-7.00100089960743,1.61103646260778,42.3983880068345,7.44513773941349e-11,8.78307278611397e-09
"BW25113_1232",0.156161611795009,6.4093117328994,0.0855582999720923,0.769901681014088,0.948751416452879
"BW25113_1233",0.260542176333628,7.30636268666498,1.04316998074322,0.307085362642229,0.747856338529437
"BW25113_1234",0.569563920182758,6.98994612953725,8.79243330122318,0.00302482517327897,0.0459567188258407
"BW25113_1235",0.943505912711499,6.65074874743677,15.8611298535148,6.81644522141944e-05,0.00202524161356395
